code,scheme_name,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation
LP100200615,Linkage Projects,2010,Closed,180000,190875.0,The University of Sydney
LP100200616,Linkage Projects,2010,Closed,460000,503371.0,The University of Adelaide
LP100200617,Linkage Projects,2010,Closed,225000,239079.0,RMIT University
LP100200624,Linkage Projects,2010,Closed,430000,0.0,Flinders University
LP100200638,Linkage Projects,2010,Closed,160014,184721.0,RMIT University
LP100200656,Linkage Projects,2010,Closed,219000,232737.0,Swinburne University of Technology
LP100200662,Linkage Projects,2010,Closed,367100,297226.0,The University of Melbourne
LP100200663,Linkage Projects,2010,Closed,430000,456541.0,Macquarie University
LP100200665,Linkage Projects,2010,Closed,185000,195920.0,The University of Newcastle
LP100200680,Linkage Projects,2010,Closed,345000,367150.0,The University of Sydney
LP100200682,Linkage Projects,2010,Closed,345000,366057.0,Victoria University
LP100200685,Linkage Projects,2010,Closed,270000,286469.0,Monash University
LP100200687,Linkage Projects,2010,Closed,80007,84900.0,The University of New South Wales
LP100200689,Linkage Projects,2010,Closed,105000,111418.0,The University of Queensland
LP100200690,Linkage Projects,2010,Closed,295000,313155.0,The University of New South Wales
LP100200693,Linkage Projects,2010,Closed,300000,391053.0,La Trobe University
LP100200710,Linkage Projects,2010,Closed,163940,173975.0,RMIT University
LP100200711,Linkage Projects,2010,Closed,324364,344361.0,University of Wollongong
LP100200716,Linkage Projects,2010,Closed,149073,156710.0,La Trobe University
LP100200717,Linkage Projects,2010,Closed,460000,486860.0,The University of Newcastle
LP100200723,Linkage Projects,2010,Closed,41500,42695.0,Queensland University of Technology
LP100200728,Linkage Projects,2010,Closed,331521,351741.0,The University of Melbourne
LP100200730,Linkage Projects,2010,Closed,330000,364504.0,The University of Queensland
LP100200732,Linkage Projects,2010,Closed,303000,393582.0,Southern Cross University
LP100200742,Linkage Projects,2010,Closed,345000,367278.0,The University of Sydney
LP100200749,Linkage Projects,2010,Closed,177000,194882.0,The University of Western Australia
LP100200750,Linkage Projects,2010,Closed,420000,445288.0,University of Technology Sydney
LP100200755,Linkage Projects,2010,Closed,325000,346675.0,Deakin University
LP100200756,Linkage Projects,2010,Closed,220000,233327.0,The University of New South Wales
LP100200757,Linkage Projects,2010,Closed,344000,365713.0,La Trobe University
LP100200770,Linkage Projects,2010,Closed,560000,608931.0,The University of New South Wales
LP100200774,Linkage Projects,2010,Closed,300000,318311.0,University of Technology Sydney
LP100200782,Linkage Projects,2010,Closed,180000,187700.0,Monash University
LP100200785,Linkage Projects,2010,Closed,550000,607799.0,The University of Western Australia
LP100200792,Linkage Projects,2010,Closed,300000,333232.0,The University of New South Wales
LP100200797,Linkage Projects,2010,Closed,316384,335540.0,Western Sydney University
LP100200800,Linkage Projects,2010,Closed,130000,135561.0,The University of Adelaide
LP100200801,Linkage Projects,2010,Closed,324000,260100.0,The University of New South Wales
LP100200803,Linkage Projects,2010,Closed,170000,178365.0,Curtin University
LP100200808,Linkage Projects,2010,Closed,230000,35726.0,Murdoch University
LP100200822,Linkage Projects,2010,Closed,150000,156510.0,The University of Queensland
LP100200825,Linkage Projects,2010,Closed,520000,575215.0,The University of Sydney
LP100200834,Linkage Projects,2010,Closed,103527,109842.0,James Cook University
LP100200841,Linkage Projects,2010,Closed,386000,399815.0,The University of Queensland
LP100200842,Linkage Projects,2010,Closed,240000,250939.0,University of Technology Sydney
LP100200849,Linkage Projects,2010,Closed,277246,294396.0,Queensland University of Technology
LP100200859,Linkage Projects,2010,Closed,290000,307530.0,RMIT University
LP100200865,Linkage Projects,2010,Closed,80007,71292.0,Monash University
LP100200871,Linkage Projects,2010,Closed,290000,307731.0,The University of Newcastle
LP100200872,Linkage Projects,2010,Closed,375000,396452.0,The University of Newcastle
LP100200874,Linkage Projects,2010,Closed,258182,285232.0,The University of Western Australia
LP110100003,Linkage Projects,2011,Closed,293000,307554.0,Deakin University
LP110100008,Linkage Projects,2011,Closed,180000,189960.0,The University of Sydney
LP110100014,Linkage Projects,2011,Closed,90000,94980.0,Flinders University
LP110100017,Linkage Projects,2011,Closed,559000,574834.0,The University of Western Australia
LP110100018,Linkage Projects,2011,Closed,800000,841099.0,The University of Melbourne
LP110100020,Linkage Projects,2011,Closed,108958,115195.0,Queensland University of Technology
LP110100021,Linkage Projects,2011,Closed,327204,368553.0,The University of Sydney
LP110100031,Linkage Projects,2011,Closed,198000,207590.0,Murdoch University
LP110100033,Linkage Projects,2011,Closed,420000,439814.0,The University of Adelaide
LP110100035,Linkage Projects,2011,Closed,718245,756441.0,University of Technology Sydney
LP110100037,Linkage Projects,2011,Closed,169447,178849.0,University of the Sunshine Coast
LP110100039,Linkage Projects,2011,Closed,422000,457634.0,The University of Melbourne
LP110100040,Linkage Projects,2011,Closed,284000,298364.0,Monash University
LP110100046,Linkage Projects,2011,Closed,270000,284346.0,The University of Melbourne
LP110100047,Linkage Projects,2011,Closed,111000,117142.0,The University of Queensland
LP110100050,Linkage Projects,2011,Closed,225000,237449.0,RMIT University
LP110100054,Linkage Projects,2011,Closed,330000,347479.0,The University of New South Wales
LP110100056,Linkage Projects,2011,Closed,270000,283737.0,Queensland University of Technology
LP110100057,Linkage Projects,2011,Closed,336000,355272.0,Monash University
LP110100062,Linkage Projects,2011,Closed,654022,691080.0,Monash University
LP110100063,Linkage Projects,2011,Closed,253000,267078.0,The University of Melbourne
LP110100066,Linkage Projects,2011,Closed,132000,139541.0,Flinders University
LP110100069,Linkage Projects,2011,Closed,510000,539419.0,The University of New South Wales
LP110100070,Linkage Projects,2011,Closed,440586,471260.0,La Trobe University
LP110100080,Linkage Projects,2011,Closed,260200,273568.0,University of Tasmania
LP110100084,Linkage Projects,2011,Closed,286188,303367.0,Monash University
LP110100087,Linkage Projects,2011,Closed,275820,290300.0,The University of Adelaide
LP110100088,Linkage Projects,2011,Closed,102506,104481.0,Federation University Australia
LP110100109,Linkage Projects,2011,Closed,480000,506965.0,The University of Sydney
LP110100110,Linkage Projects,2011,Closed,240000,248470.0,The University of Sydney
LP110100115,Linkage Projects,2011,Closed,600000,632418.0,The University of Melbourne
LP110100121,Linkage Projects,2011,Closed,196692,205619.0,University of Canberra
LP110100126,Linkage Projects,2011,Closed,770000,818809.0,The Australian National University
LP110100127,Linkage Projects,2011,Closed,203000,214315.0,Queensland University of Technology
LP110100131,Linkage Projects,2011,Closed,237999,62343.0,University of Technology Sydney
LP110100132,Linkage Projects,2011,Closed,105000,110810.0,The University of Queensland
LP110100136,Linkage Projects,2011,Closed,540000,522236.0,University of South Australia
LP110100138,Linkage Projects,2011,Closed,200000,210275.0,The University of Melbourne
LP110100140,Linkage Projects,2011,Closed,245538,259125.0,RMIT University
LP110100150,Linkage Projects,2011,Closed,429099,466172.0,The University of New South Wales
LP110100156,Linkage Projects,2011,Closed,445000,469618.0,University of South Australia
LP110100166,Linkage Projects,2011,Closed,163332,172370.0,Flinders University
LP110100174,Linkage Projects,2011,Closed,409904,430821.0,The University of Western Australia
LP110100180,Linkage Projects,2011,Closed,420000,443037.0,Macquarie University
LP110100184,Linkage Projects,2011,Closed,320000,336914.0,The Australian National University
LP110100186,Linkage Projects,2011,Closed,393000,413316.0,Queensland University of Technology
LP110100189,Linkage Projects,2011,Closed,254329,269022.0,The University of Western Australia
LP110100193,Linkage Projects,2011,Closed,106000,111271.0,The University of Queensland
LP110100200,Linkage Projects,2011,Closed,611000,641384.0,The University of Queensland
LP110100201,Linkage Projects,2011,Closed,260000,273594.0,The University of Western Australia
LP110100203,Linkage Projects,2011,Closed,97984,100795.0,The University of Western Australia
LP110100220,Linkage Projects,2011,Closed,154332,162872.0,The University of New South Wales
LP110100222,Linkage Projects,2011,Closed,370000,388890.0,University of South Australia
LP110100228,Linkage Projects,2011,Closed,400000,421752.0,Swinburne University of Technology
LP110100231,Linkage Projects,2011,Closed,390000,410798.0,University of Wollongong
LP110100234,Linkage Projects,2011,Closed,185000,195437.0,RMIT University
LP110100237,Linkage Projects,2011,Closed,380000,400593.0,The University of Queensland
LP110100240,Linkage Projects,2011,Closed,212372,224156.0,Swinburne University of Technology
LP110100247,Linkage Projects,2011,Closed,83072,86050.0,La Trobe University
LP110100248,Linkage Projects,2011,Closed,288816,310341.0,La Trobe University
LP110100250,Linkage Projects,2011,Closed,149660,157812.0,The University of New South Wales
LP110100251,Linkage Projects,2011,Closed,233354,246292.0,The University of Western Australia
LP110100252,Linkage Projects,2011,Closed,210000,221620.0,Queensland University of Technology
LP110100254,Linkage Projects,2011,Closed,660000,695332.0,The University of Newcastle
LP110100256,Linkage Projects,2011,Closed,214000,225190.0,The Australian National University
LP110100262,Linkage Projects,2011,Closed,293000,308895.0,The University of Melbourne
LP110100263,Linkage Projects,2011,Closed,70596,73268.0,The University of New South Wales
LP110100264,Linkage Projects,2011,Closed,662630,701905.0,Monash University
LP110100266,Linkage Projects,2011,Closed,430039,461712.0,Swinburne University of Technology
LP110100269,Linkage Projects,2011,Closed,90000,94980.0,The Australian National University
LP110100270,Linkage Projects,2011,Closed,600000,633199.0,The University of Adelaide
LP110100277,Linkage Projects,2011,Closed,166852,166696.0,Macquarie University
LP110100280,Linkage Projects,2011,Closed,268000,281561.0,The University of New South Wales
LP110100284,Linkage Projects,2011,Closed,135000,142470.0,Curtin University
LP110100287,Linkage Projects,2011,Closed,123500,130507.0,Deakin University
LP110100288,Linkage Projects,2011,Closed,310000,326757.0,Monash University
LP110100304,Linkage Projects,2011,Closed,350000,367981.0,The University of Melbourne
LP110100306,Linkage Projects,2011,Closed,598000,624519.0,Monash University
LP110100317,Linkage Projects,2011,Closed,156676,164951.0,University of South Australia
LP110100321,Linkage Projects,2011,Closed,240000,252092.0,The University of Melbourne
LP110100323,Linkage Projects,2011,Closed,163332,172370.0,The University of Queensland
LP110100324,Linkage Projects,2011,Closed,520000,547189.0,The University of Queensland
LP110100334,Linkage Projects,2011,Closed,232767,245646.0,The University of New South Wales
LP110100335,Linkage Projects,2011,Closed,226000,238707.0,The University of New South Wales
LP110100337,Linkage Projects,2011,Closed,600000,630434.0,Griffith University
LP110100341,Linkage Projects,2011,Closed,200000,210869.0,The University of Western Australia
LP110100382,Linkage Projects,2011,Closed,116272,122971.0,The University of Queensland
LP110100384,Linkage Projects,2011,Closed,150000,151098.0,The University of New South Wales
LP110100389,Linkage Projects,2011,Closed,480000,501209.0,The University of New South Wales
LP110100390,Linkage Projects,2011,Closed,430000,453991.0,The University of New South Wales
LP110100399,Linkage Projects,2011,Closed,290000,305255.0,Murdoch University
LP110100401,Linkage Projects,2011,Closed,305000,317738.0,Queensland University of Technology
LP110100403,Linkage Projects,2011,Closed,430000,453397.0,The University of Queensland
LP110100405,Linkage Projects,2011,Closed,150000,153220.0,The University of Adelaide
LP110100408,Linkage Projects,2011,Closed,460000,484666.0,The Australian National University
LP110100410,Linkage Projects,2011,Closed,173826,0.0,Swinburne University of Technology
LP110100426,Linkage Projects,2011,Closed,328000,344001.0,The University of Melbourne
LP110100429,Linkage Projects,2011,Closed,526086,560192.0,The University of Melbourne
LP110100430,Linkage Projects,2011,Closed,163332,172370.0,Swinburne University of Technology
LP110100431,Linkage Projects,2011,Closed,81666,86185.0,The University of Queensland
