code,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation,chief_investigators,chief_investigators_orcids
DP230101836,2023,Active,340000,374997.0,The Australian National University,Dr Callum Shakespeare; Dr Adele Morrison; Prof Andrew Hogg,0000-0002-8109-0751; 0000-0002-9904-4980; 0000-0001-5898-7635
DP230101841,2023,Active,515000,573932.0,The University of Queensland,Prof Andrew Whittaker; A/Prof Idriss Blakey; Dr Hui Peng,
DP230101847,2023,Active,438479,481305.0,The University of New South Wales,Prof Tom Wu; A/Prof Shery Chang,0000-0003-0845-4827; 0000-0001-7514-4584
DP230101849,2023,Active,594700,659339.0,The University of Western Australia,Prof Conleth O'Loughlin; Prof Britta Bienen,0000-0002-5823-6265; 0000-0002-0342-0698
DP230101861,2023,Active,558325,621202.0,The University of New South Wales,A/Prof Jason Scott; Prof Rose Amal,0000-0001-9561-4918
DP230101868,2023,Active,438904,479336.0,The University of Newcastle,Dr Danielle Verdon-Kidd; Em/Prof Silvia Frisia,0000-0001-5334-4251; 0000-0001-6568-2696
DP230101879,2023,Active,504123,562481.0,Monash University,Prof Fasseli Coulibaly,0000-0003-3380-2117
DP230101886,2023,Active,434159,485135.0,University of the Sunshine Coast,A/Prof Christofer Clemente; A/Prof Taylor Dick; Hon Prof Michael Bennett,0000-0001-8174-3890; 0000-0002-7662-9716; 0000-0001-8051-0040
DP230101901,2023,Active,510000,568143.0,The University of Queensland,A/Prof Jingwei Hou; Prof Deanna D'Alessandro; Prof Vicki Chen,0000-0001-9139-9835; 0000-0002-1497-2543; 0000-0002-6604-6197
DP230101904,2023,Active,470000,525094.0,Queensland University of Technology,A/Prof Liangzhi Kou; A/Prof Dongchen Qi; Prof Dmitri Golberg,0000-0002-3978-117X; 0000-0001-8466-0257; 0000-0003-2298-6539
DP230101905,2023,Active,423000,462330.0,Australian Catholic University,Prof Clarence Ng; Prof Peter Renshaw; Prof Claire Wyatt-Smith,0000-0003-2976-1762; 0000-0002-2052-2055; 0000-0003-1190-9909
DP230101907,2023,Active,654671,728403.0,The University of Melbourne,Prof Michael McCarthy; Prof Jane Elith; Prof Stephen Williams,0000-0002-8706-0326
DP230101908,2023,Active,388000,432352.0,The Australian National University,Prof Alan Welsh; Dr Francis Hui; Prof Samuel Muller,0000-0003-0765-3533; 0000-0002-3087-8127
DP230101928,2023,Active,405000,455003.0,The University of Queensland,A/Prof Rebecca Olson; Dr Jordan McKenzie; A/Prof Fiona Charlson,0000-0002-7721-8708; 0000-0003-1790-1510; 0000-0003-2876-5040
DP230101930,2023,Active,471000,524175.0,The University of Queensland,Prof Mark Schembri,
DP230101932,2023,Active,510893,568209.0,The University of Adelaide,Prof Ivan Nagelkerken; Prof Sean Connell; Prof David Booth,0000-0002-8256-1412
DP230101940,2023,Active,450610,26120.0,The Australian National University,Dr Giovanni Guccione,
DP230101941,2023,Active,435000,484592.0,The University of Queensland,A/Prof Karen Steel; Em/Prof Joan Esterle; A/Prof Michael Heitzmann,0000-0001-5758-894X; 0000-0003-0775-5169; 0000-0002-3066-0101
DP230101955,2023,Active,402000,448468.0,University of Technology Sydney,A/Prof Peiyuan Qin,0000-0001-8861-4143
DP230101979,2023,Active,397996,438771.0,The University of Melbourne,Prof Stuart Ralph,0000-0003-0114-7808
DP230101981,2023,Active,634931,704496.0,The University of Sydney,Dr Natalie Matosin; Prof Lezanne Ooi,0000-0003-3208-1311; 0000-0001-9241-8268
DP230101990,2023,Active,444679,487148.0,The University of New South Wales,Prof Melissa Green; Dr Stacy Tzoumakis; Prof Kimberlie Dean,0000-0001-6480-1710
DP230102019,2023,Active,503363,551022.0,The Australian National University,Prof I Wayan Arka,0000-0002-2819-6186
DP230102027,2023,Active,714888,796055.0,The University of Adelaide,Prof Shizhang Qiao; Dr Haobo Li; Dr Huanyu Jin,0000-0002-9448-6771; 0000-0002-1950-2364
DP230102030,2023,Active,460000,512085.0,The Australian National University,Prof Vincent Craig; Prof Erica Wanless; Prof Gunther Andersson; Prof Alister Page; Prof Grant Webber,0000-0002-8048-8397; 0000-0003-0869-4396; 0000-0002-8444-2775; 0000-0001-8303-6081
DP230102041,2023,Active,475659,530066.0,The University of Queensland,Dr Jocelyn Widagdo; Dr Justin Wong,0000-0001-9667-9203; 0000-0002-7038-5079
DP230102070,2023,Active,568000,636139.0,The University of Sydney,Prof Steven Meikle,
DP230102073,2023,Active,619191,689894.0,Monash University,Dr Benjamin Gully; Dr Jesse Goyette,0000-0002-8197-0871; 0000-0002-1008-1890
DP230102077,2023,Active,339794,378055.0,Monash University,Dr Martin Singh,
DP230102079,2023,Active,390000,434845.0,Curtin University,Prof Yong Hong Wu,
DP230102083,2023,Active,286362,318895.0,Deakin University,Prof Roger Simnett; Dr Shan Zhou,0000-0001-8367-5326
DP230102088,2023,Active,635187,691390.0,La Trobe University,Dr Madelaine Chiam; Dr Jordana Silverstein; Prof Jeremy Farrall; Prof Christopher Michaelsen,0000-0002-1792-765X; 0000-0001-9512-2171; 0000-0001-6073-9593
DP230102094,2023,Active,401088,438078.0,The Australian National University,Prof Craig Moritz; Prof Michael Kearney; Prof Ary Hoffmann; Dr Emily Roycroft,0000-0002-3349-8744; 0000-0001-9497-7645; 0000-0003-0956-5633
DP230102101,2023,Active,405763,453950.0,RMIT University,Dr Lucy Gunn; Prof Melanie Davern; Prof Gavin Turrell,0000-0002-9309-3626; 0000-0002-3790-0024
DP230102105,2023,Active,652264,722193.0,The University of Melbourne,Prof Laura Downie; Prof Scott Mueller; A/Prof Holly Chinnery,0000-0002-1596-2259; 0000-0002-3838-3989
DP230102108,2023,Active,680707,757301.0,The University of Melbourne,Prof Scott Mueller; Dr Yannick Alexandre,0000-0002-3838-3989
DP230102109,2023,Active,824671,911637.0,The University of Queensland,Prof Sandie Degnan; Prof Bernard Degnan,0000-0001-8003-0426; 0000-0001-7573-8518
DP230102121,2023,Active,377577,427683.0,The University of Melbourne,Prof Joanne Devlin; A/Prof Carol Hartley; Dr Paola Vaz; Dr Alistair Legione,0000-0003-0400-9670; 0000-0001-6174-7341; 0000-0001-6877-7383; 0000-0003-2407-4496
DP230102124,2023,Active,559479,624487.0,The University of Queensland,Prof Matthew Sweet; A/Prof Steven Zuryn,0000-0002-0406-8139; 0000-0002-3551-6790
DP230102150,2023,Active,617727,688029.0,The University of Melbourne,Dr Rhys Grinter; A/Prof Gavin Knott,0000-0002-8195-5348; 0000-0002-9007-6273
DP230102151,2023,Active,602000,674633.0,The University of Adelaide,Prof Frances Baum; Prof Dora Marinova,0000-0001-5125-8878
DP230102155,2023,Active,477000,531381.0,The University of Sydney,Prof Kevin Varvell; A/Prof Bruce Yabsley,0000-0003-1017-1295
DP230102158,2023,Active,171550,192562.0,Griffith University,Prof Huiyun Feng; Prof Kai He; A/Prof Gloria Ge,0000-0002-6565-9610; 0000-0002-7750-9425
DP230102179,2023,Active,322568,360516.0,The University of Queensland,Prof Timothy Carroll,0000-0003-0761-1819
DP230102184,2023,Active,276889,304911.0,Deakin University,Prof Peter Butterworth,0000-0002-1531-3881
DP230102188,2023,Active,395000,440091.0,Monash University,Dr Kengo Deguchi,
DP230102192,2023,Active,433249,483893.0,Griffith University,Prof Qin Li; Dr Dechao Chen,0000-0002-3934-6004; 0000-0002-9205-2312
DP230102200,2023,Active,332027,366782.0,The University of Sydney,Prof Carel de Sterke; Dr Antoine Runge,0000-0003-0548-4078; 0000-0002-5061-7186
DP230102209,2023,Active,405000,451172.0,Monash University,A/Prof Andrea Collevecchio; Prof Timothy Garoni; Prof Kais Hamza,0000-0001-6303-7925; 0000-0001-5204-7845; 0000-0001-9444-3600
DP230102221,2023,Active,420000,465623.0,University of Wollongong,Prof Xiaolin Wang; Prof Chao Zhang,0000-0002-2817-0488
DP230102229,2023,Active,487684,541471.0,Queensland University of Technology,Prof Emilie Sauret; Prof Yuantong Gu; A/Prof Yixiang Gan; Dr Zhongzheng Wang,0000-0002-8322-3319; 0000-0002-2770-5014; 0000-0002-9621-0277; 0000-0001-9456-4744
DP230102244,2023,Active,422490,471900.0,The University of Melbourne,A/Prof Gawain McColl; Prof Ashley Bush,0000-0002-6347-6722; 0000-0001-8259-9069
DP230102250,2023,Active,353000,391223.0,The Australian National University,A/Prof Yanrong Yang; Prof Hanlin Shang,0000-0002-3629-5803; 0000-0003-1769-6430
DP230102252,2023,Active,493000,550075.0,Macquarie University,Prof Stephen Hanly; Prof Iain Collings; Dr Hazer Inaltekin,0000-0002-4857-2601; 0000-0003-0147-4403
DP230102264,2023,Active,441909,490976.0,The University of Queensland,Prof Christopher Clarkson,0000-0002-8938-8974
DP230102268,2023,Active,391032,430727.0,The University of Queensland,A/Prof Frederick Osmond; Prof Murray Phillips,0000-0002-4866-3765
DP230102269,2023,Active,459000,512664.0,The University of Queensland,Prof Jürgen Götz,0000-0001-8501-7896
DP230102278,2023,Active,478045,532534.0,The University of Queensland,Prof Frederic Meunier,0000-0001-6400-1107
DP230102280,2023,Active,390000,434462.0,The Australian National University,Prof Christoph Federrath,0000-0002-0706-2306
DP230102294,2023,Active,448254,486843.0,The University of Newcastle,Dr Jubert Pineda; A/Prof Georgios Kouretzis,0000-0002-6350-2812
DP230102298,2023,Active,386494,433812.0,The University of Queensland,A/Prof Diana Fisher,0000-0002-4017-3710
DP230102299,2023,Active,478000,532984.0,Queensland University of Technology,Em/Prof Ian Turner; Dr Marie-Luise Wille; Dr Elliot Carr; Prof Ian O'Hara,0000-0003-2794-3968; 0000-0003-4962-7587; 0000-0002-0769-2201
DP230102304,2023,Active,532000,591954.0,Monash University,Prof Abdelmalek Bouazza; A/Prof Asadul Haque,0000-0002-8781-5944
DP230102307,2023,Active,407033,446805.0,RMIT University,Prof Ewan Blanch; Prof Paul Ramsland,0000-0002-2107-2738
DP230102313,2023,Active,602170,642439.0,Griffith University,A/Prof Danielle Stanisic; Prof Michael Good; Prof Alicja Tabor,0000-0003-3908-7468; 0000-0001-7147-1078
DP230102331,2023,Active,431840,482095.0,The University of Sydney,A/Prof Jungsoo Kim; Prof Richard De Dear,0000-0003-4012-1600; 0000-0002-3414-290X
DP230102356,2023,Active,606303,676482.0,The University of Sydney,Prof Leanne Cutcher,
DP230102359,2023,Active,404041,451648.0,The University of Queensland,Prof Anthony Richardson; A/Prof Kylie Scales; Prof David Schoeman; Dr Matthew Holden; Dr Ryan Heneghan,0000-0003-0843-0956; 0000-0003-1258-0885; 0000-0001-7626-1248
DP230102406,2023,Active,530953,589199.0,The University of Adelaide,A/Prof Xiaoguang Duan; Dr Wenjie Tian,0000-0001-9635-5807; 0000-0002-9896-1154
DP230102411,2023,Active,510087,569173.0,The University of Sydney,Prof Ben Colagiuri; Prof Ann Louise Sharpe; Dr Kirsten Barnes,0000-0003-2157-2641; 0000-0002-8790-6272; 0000-0001-8328-3998
DP230102412,2023,Active,850455,948735.0,Monash University,Prof Nicole La Gruta,0000-0001-5358-9363
DP230102414,2023,Active,373000,416163.0,Queensland University of Technology,Em/Prof Ian Turner; Prof Timothy Moroney,0000-0003-2794-3968
DP230102422,2023,Active,531445,588549.0,The University of Melbourne,A/Prof Michael Griffin; Prof Eric Hanssen,0000-0002-4064-1844
DP230102424,2023,Active,399410,445287.0,The Australian National University,Prof Lindell Bromham,
DP230102431,2023,Active,388000,431980.0,The Australian National University,Dr Xia Hua; Prof Lindell Bromham; Prof Marcel Cardillo,0000-0003-3485-789X; 0000-0001-9855-0817
DP230102432,2023,Active,499743,557400.0,Macquarie University,Prof Ian Paulsen,
DP230102443,2023,Active,560000,622042.0,The Australian National University,Prof Ian Petersen,
DP230102453,2023,Active,420028,469198.0,The University of Melbourne,Prof Chi Baik; A/Prof Wendy Larcombe; Dr Tracii Ryan,0000-0002-0480-5522; 0000-0002-2014-6678; 0000-0002-0512-5713
DP230102459,2023,Active,605000,668235.0,University of Technology Sydney,Prof Dr Bingyang SHI; Dr Yiqing Lu,0000-0002-1043-3163; 0000-0001-6584-1853
DP230102463,2023,Active,574254,638452.0,The University of New South Wales,Prof Xiaojing Hao; Dr Kaiwen Sun; Dr Jialiang Huang,0000-0001-5903-4481; 0000-0001-5589-226X; 0000-0002-8954-7680
DP230102476,2023,Active,748474,835216.0,The University of Adelaide,Prof Matthew Tucker; A/Prof Stuart Roy; A/Prof Mary Byrne,0000-0003-4661-6700; 0000-0003-0411-9431
DP230102484,2023,Active,366509,406283.0,Flinders University,Dr Rob Manwaring; A/Prof Narelle Miragliotta,0000-0003-0235-2889
DP230102497,2023,Active,529976,600164.0,The University of Melbourne,Prof Peter Lee; Prof David Ackland; Prof Abbas Rajabifard; Dr Davood Shojaei,0000-0003-3666-4872; 0000-0003-2152-9272
DP230102504,2023,Active,350627,390461.0,Griffith University,A/Prof Porun Liu,0000-0002-0046-701X
DP230102515,2023,Active,203906,230640.0,The University of Sydney,Prof Susan Park,0000-0001-7932-1525
DP230102527,2023,Active,543000,601657.0,The University of Melbourne,Prof Jane Dyson; Prof Craig Jeffrey; A/Prof Gyorgy Scrinis,0000-0003-4868-3229; 0000-0001-7263-8992; 0000-0003-3897-4778
DP230102550,2023,Active,430000,476058.0,The University of Melbourne,A/Prof David Collins,0000-0001-5382-9718
DP230102553,2023,Active,275730,303641.0,The Australian National University,A/Prof Björn Dressel,0000-0002-3301-6805
DP230102564,2023,Active,339340,371224.0,Western Sydney University,Prof Samanthika Liyanapathirana; Prof Chin Leo,0000-0003-0938-7929
DP230102566,2023,Active,649942,725351.0,The University of Queensland,A/Prof Susannah Tye; Dr Elizabeth Manning; Prof Christopher Dayas,0000-0003-1291-4304; 0000-0002-1897-8950; 0000-0002-9175-3854
DP230102577,2023,Active,495000,552071.0,Macquarie University,Prof Yijiao Jiang; Prof Catherine Stampfl,0000-0002-6191-9825
DP230102585,2023,Active,640000,705995.0,The University of Melbourne,A/Prof Jimmy Philip; Prof Joseph Klewicki; Prof Andrew Western,
DP230102601,2023,Active,585000,654422.0,The University of Queensland,Prof Vincent Wheatley; Prof Ananthanarayanan Veeraragavan; Prof Ingo Jahn,0000-0002-7287-7659; 0000-0001-6810-2204; 0000-0001-6962-8187
DP230102603,2023,Active,480966,535799.0,The Australian National University,Prof Elena Ostrovskaya,0000-0002-8657-6048
DP230102606,2023,Active,299226,328535.0,La Trobe University,Dr John Taylor; Dr Tarryn Phillips,0000-0003-4027-8667
DP230102614,2023,Active,860000,932144.0,The University of Melbourne,Prof Ethan Scott,0000-0003-3150-9216
DP230102623,2023,Active,515000,573188.0,The University of New South Wales,Prof Simone Pettigrew; Prof John Nelson,0000-0003-2199-7412
DP230102641,2023,Active,510000,162636.0,The University of New South Wales,Prof Guangzhao Mao,0000-0001-9308-3922
DP230102652,2023,Active,728720,807810.0,The University of Melbourne,A/Prof Benjamin Parker; Prof Gordon Lynch,
DP230102655,2023,Active,492000,548091.0,The University of New South Wales,A/Prof Lawrence Lee; Prof Adam Micolich,0000-0002-4453-4886; 0000-0003-2855-3582
DP230102657,2023,Active,288064,321719.0,The University of Melbourne,Dr Libo Liu; Prof Marta Indulska; Dr Kristijan Mirkovski,0000-0002-0136-8902; 0000-0002-2156-4097; 0000-0003-1513-6237
DP230102663,2023,Active,406269,445434.0,The University of Melbourne,Prof Michael McCarthy,
DP230102664,2023,Active,483000,537671.0,The University of Queensland,A/Prof Sebastian Furness; Dr Christopher Ritchie; A/Prof Lars Goerigk,0000-0001-8655-8221; 0000-0003-3155-675X
DP230102668,2023,Active,690517,770077.0,The University of Melbourne,Prof Tim Stinear; Prof Kim-Anh Lê Cao; Dr Sacha Pidot,0000-0003-0150-123X; 0000-0003-3923-1116; 0000-0003-1202-6614
DP230102695,2023,Active,533967,594908.0,Monash University,Prof Lee Wong; Prof Kim Good-Jacobson,0000-0002-4005-7330; 0000-0003-1891-7274
DP230102705,2023,Active,463985,517071.0,University of South Australia,A/Prof Matthew Griffith; Prof Paul Dastoor; Dr Natalie Holmes; Prof Alan Brichta; A/Prof Rebecca Lim,0000-0002-5761-1860; 0000-0002-8860-7098; 0000-0002-6903-2313; 0000-0002-2260-5532
DP230102707,2023,Active,506244,557622.0,The University of Queensland,Prof Markus Muttenthaler; Em/Prof Paul Alewood,0000-0003-1996-4646; 0000-0001-7454-6522
DP230102725,2023,Active,933439,1044368.0,Monash University,Prof Francine Marques; Prof Charles Mackay; Dr Joanne O'Donnell,0000-0003-4920-9991; 0000-0002-6338-7340; 0000-0002-8434-1050
DP230102727,2023,Active,177638,199427.0,Queensland University of Technology,Dr Brendan Keogh; A/Prof Dan Golding; Dr Benjamin Nicoll; A/Prof John Banks; Dr Helen Stuckey,0000-0003-3687-5485; 0000-0001-9424-6439
DP230102740,2023,Active,415380,461846.0,Queensland University of Technology,Prof Jingsan Xu; Dr XUAN WU,0000-0003-1172-3864; 0000-0001-8964-9452
DP230102752,2023,Active,579499,646144.0,The University of Melbourne,A/Prof Anastasios Polyzos,0000-0003-1063-4990
DP230102753,2023,Active,376907,417058.0,The University of Melbourne,Dr Adam Uldrich,
DP230102775,2023,Active,480000,534723.0,The University of Melbourne,Prof Tom Drummond; Prof Trevor Cohn,
DP230102776,2023,Active,776880,865674.0,Monash University,Prof Denise Wootten; Dr Matthew Belousoff; Dr Tracy Josephs,0000-0003-4563-1642; 0000-0002-3229-474X; 0000-0002-7799-3683
DP230102777,2023,Active,585929,655206.0,Monash University,Prof Denise Wootten; Dr Dana Hutchinson,0000-0003-4563-1642; 0000-0001-9947-0106
DP230102780,2023,Active,347427,387020.0,Central Queensland University,Prof Gregory Roach; Prof Charli Sargent; Prof Anjum Naweed; Dr Dean Miller; Prof Drew Dawson,0000-0003-4005-1243; 0000-0001-5340-4701; 0000-0002-5534-4295; 0000-0003-3869-4346
DP230102781,2023,Active,412353,458526.0,University of Technology Sydney,Prof Hadi Khabbaz; Prof Behzad Fatahi; Dr Di Wu,0000-0001-6637-4601; 0000-0002-7920-6946
DP230102786,2023,Active,461000,511641.0,The University of Western Australia,Prof Yuxia Hu; Dr Shah Neyamat Ullah,0000-0002-5522-5341
DP230102796,2023,Active,589519,658660.0,The University of Queensland,Prof Ian Henderson; Dr Jessica Rooke,0000-0003-1258-4018
DP230102813,2023,Active,609012,678009.0,The University of Sydney,Prof Kourosh Kalantar-zadeh; A/Prof Md. Arifur Rahim,0000-0001-6109-132X; 0000-0002-7994-2097
DP230102828,2023,Active,420000,467882.0,University of Southern Queensland,Prof Yan Li,0000-0002-4694-4926
DP230102837,2023,Active,530000,591120.0,The University of Sydney,Prof Assaad Masri; Prof Matthew Cleary; Dr Matthew Dunn,0000-0003-1558-7222
DP230102850,2023,Active,425000,472792.0,The University of Melbourne,Prof Matthew McKay; Dr Syed Faraz Ahmed; Dr Ahmed Abdul Quadeer,0000-0002-8086-2545; 0000-0002-6086-0307; 0000-0002-5295-9067
DP230102854,2023,Active,489864,541438.0,Monash University,Prof Mariapia Degli-Esposti; Prof David Powell,0000-0002-6639-6250
DP230102856,2023,Active,457079,508384.0,University of Technology Sydney,Prof Darryl Veitch,0000-0001-8163-3464
DP230102874,2023,Active,470000,522501.0,The University of New South Wales,Prof Nasser Khalili; A/Prof Arman Khoshghalb; Prof Jie Li; Dr Babak Shahbodagh; Em/Prof Harry Poulos,0000-0001-8690-6441; 0000-0002-0344-2707; 0000-0002-7624-6731
DP230102907,2023,Active,422103,464880.0,The University of Sydney,Prof Patrick Cullen; Dr Emma Lovell; Dr Ali Jalili,0000-0001-7654-6171; 0000-0002-9027-0316; 0000-0003-3851-0818
DP230102908,2023,Active,435000,485638.0,The University of Melbourne,Prof Anthony Wirth; Dr Junhao Gan,0000-0003-3746-6704; 0000-0001-9101-1503
